d_opt,sigma_d,tissue,d,k_rel,loss
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,3.1622776601683795e-05,0.002022414715979531
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,4.641588833612772e-05,0.0022162705755817977
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,6.812920690579608e-05,0.0023663710827760203
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.0001,0.0024775232418229156
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.0001467799267622069,0.00255803017312203
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.00021544346900318823,0.0026170768044438152
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.00031622776601683794,0.002662952175932177
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.00046415888336127773,0.002702117229788102
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.0006812920690579609,0.0027389260178207536
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.001,0.0027757543966501646
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.001467799267622069,0.002813381148584004
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.002154434690031882,0.0028514350090463434
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.0031622776601683794,0.0028888476249174775
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.004641588833612777,0.002924251300000359
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.006812920690579608,0.0029562577581965332
7.555555555555556e-08,1e-08,Transport-Permissive,5.5e-08,0.01,0.00298366362648079
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,1e-06,0.000207856923343051
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,1.4677992676220705e-06,0.00028001112354499854
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,2.1544346900318822e-06,0.0003901871330131972
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,3.162277660168379e-06,0.000548974957003139
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,4.641588833612782e-06,0.0007605983989586639
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,6.8129206905796085e-06,0.0010188448742437584
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,9.999999999999999e-06,0.0013070249253887805
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,1.4677992676220675e-05,0.0016016929022221447
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,2.1544346900318823e-05,0.0018784774785202294
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,3.1622776601683795e-05,0.0021180357771743703
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,4.641588833612772e-05,0.0023098837713747726
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,6.812920690579608e-05,0.002452879099612446
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.0001,0.002553051070187732
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.0001467799267622069,0.0026203621409520883
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.00021544346900318823,0.0026657293940015336
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.00031622776601683794,0.0026989301478054883
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.00046415888336127773,0.002727432396039886
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.0006812920690579609,0.0027560371958740486
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.001,0.0027870688793213785
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.001467799267622069,0.002820901035778606
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.002154434690031882,0.0028565900939451785
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.0031622776601683794,0.002892490678714733
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.004641588833612777,0.0029267427442856344
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.006812920690579608,0.0029576155662885094
7.555555555555556e-08,1e-08,Transport-Permissive,5.7500000000000005e-08,0.01,0.0029836977719966042
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,1e-06,0.00022050251870819987
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,1.4677992676220705e-06,0.00029746372387218554
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,2.1544346900318822e-06,0.0004148692649789433
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,3.162277660168379e-06,0.0005838947499915161
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,4.641588833612782e-06,0.0008089010610448076
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,6.8129206905796085e-06,0.0010830059135717603
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,9.999999999999999e-06,0.001387885137201392
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,1.4677992676220675e-05,0.0016977331465855747
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,2.1544346900318823e-05,0.0019857059674221926
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,3.1622776601683795e-05,0.0022305865872073324
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,4.641588833612772e-05,0.0024211125838777318
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,6.812920690579608e-05,0.0025565949138825024
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.0001,0.0026445153884774
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.0001467799267622069,0.0026968615250769225
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.00021544346900318823,0.0027266534831572172
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.00031622776601683794,0.0027454076245922686
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.00046415888336127773,0.0027617189920797346
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.0006812920690579609,0.002780820394754972
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.001,0.0028049047753045883
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.001467799267622069,0.002833847750587944
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.002154434690031882,0.002866073956201237
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.0031622776601683794,0.0028993356927997133
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.004641588833612777,0.0029313042585784655
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.006812920690579608,0.002959939244370074
7.555555555555556e-08,1e-08,Transport-Permissive,6.000000000000001e-08,0.01,0.0029836664719255163
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,1e-06,0.00023330433238736428
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,1.4677992676220705e-06,0.00031506525269319266
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,2.1544346900318822e-06,0.0004397319058432792
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,3.162277660168379e-06,0.0006191947694572499
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,4.641588833612782e-06,0.0008581870324993262
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,6.8129206905796085e-06,0.0011494138190936665
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,9.999999999999999e-06,0.001473013656992424
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,1.4677992676220675e-05,0.001800611921406499
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,2.1544346900318823e-05,0.002102406050950289
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,3.1622776601683795e-05,0.0023547312920652996
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,4.641588833612772e-05,0.002545126015679125
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,6.812920690579608e-05,0.0026732255327896223
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.0001,0.002748129308288187
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.0001467799267622069,0.0027841878161711307
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.00021544346900318823,0.0027968780105537164
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.00031622776601683794,0.002799721474565048
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.00046415888336127773,0.0028025384294500097
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.0006812920690579609,0.002810983524704887
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.001,0.0028270400646464174
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.001467799267622069,0.002850018584647347
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.002154434690031882,0.002877679754553141
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.0031622776601683794,0.0029071837502314367
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.004641588833612777,0.002935776288473389
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.006812920690579608,0.0029611575410061
7.555555555555556e-08,1e-08,Transport-Permissive,6.250000000000001e-08,0.01,0.0029816412019876976
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,1e-06,0.0002449491792129887
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,1.4677992676220705e-06,0.00033102800748413834
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,2.1544346900318822e-06,0.0004622856869626177
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,3.162277660168379e-06,0.0006514322943356341
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,4.641588833612782e-06,0.0009038563780106376
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,6.8129206905796085e-06,0.0012122482016169805
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,9.999999999999999e-06,0.001555490549284834
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,1.4677992676220675e-05,0.0019025916648712324
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,2.1544346900318823e-05,0.002220376873188795
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,3.1622776601683795e-05,0.002482157379620047
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,4.641588833612772e-05,0.0026737915565157957
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,6.812920690579608e-05,0.0027950248438106734
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.0001,0.0028566731849800652
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.0001467799267622069,0.0028757332831507295
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.00021544346900318823,0.002870454682457105
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.00031622776601683794,0.0028565628515090295
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.00046415888336127773,0.002845169743789166
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.0006812920690579609,0.002842312648930655
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.001,0.002849687009214729
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.001467799267622069,0.0028659933249523895
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.002154434690031882,0.0028883228413201074
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.0031622776601683794,0.002913286889272101
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.004641588833612777,0.0029377535948111977
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.006812920690579608,0.0029592195132891776
7.555555555555556e-08,1e-08,Transport-Permissive,6.5e-08,0.01,0.0029759312120177556
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,1e-06,0.00025418682628113276
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,1.4677992676220705e-06,0.00034366623630941107
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,2.1544346900318822e-06,0.0004801968151543434
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,3.162277660168379e-06,0.0006773565672288391
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,4.641588833612782e-06,0.0009414537931288703
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,6.8129206905796085e-06,0.001265588755237158
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,9.999999999999999e-06,0.0016277756799380862
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,1.4677992676220675e-05,0.001994519891580103
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,2.1544346900318823e-05,0.002329068553469501
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,3.1622776601683795e-05,0.0026013133304791077
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,4.641588833612772e-05,0.002795075489594256
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,6.812920690579608e-05,0.0029100560987183606
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.0001,0.0029588258521109434
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.0001467799267622069,0.00296119566498008
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.00021544346900318823,0.002938316782478195
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.00031622776601683794,0.002908150129320014
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.00046415888336127773,0.002883029380052229
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.0006812920690579609,0.002869269598791989
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.001,0.002868208091891876
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.001467799267622069,0.0028779116631007947
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.002154434690031882,0.0028948391100062547
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.0031622776601683794,0.002915110041939228
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.004641588833612777,0.002935287768482671
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.006812920690579608,0.0029527300921476634
7.555555555555556e-08,1e-08,Transport-Permissive,6.75e-08,0.01,0.0029656454185185035
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,1e-06,0.0002602176710935873
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,1.4677992676220705e-06,0.00035189859333548953
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,2.1544346900318822e-06,0.0004919384345049073
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,3.162277660168379e-06,0.0006947368448388236
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,4.641588833612782e-06,0.0009676501293081872
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,6.8129206905796085e-06,0.0013044945385164955
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,9.999999999999999e-06,0.0016827759383778531
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,1.4677992676220675e-05,0.002066788434423867
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,2.1544346900318823e-05,0.0024163585056298383
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,3.1622776601683795e-05,0.0026980320060521444
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,4.641588833612772e-05,0.0028936398197025614
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,6.812920690579608e-05,0.0030028707504004314
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.0001,0.003040055935147607
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.0001467799267622069,0.003027698536390188
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.00021544346900318823,0.002989607980408549
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.00031622776601683794,0.002945664909862887
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.00046415888336127773,0.0029091334757910233
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.0006812920690579609,0.002886414590084956
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.001,0.0028784276923613955
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.001467799267622069,0.002882641730694724
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.002154434690031882,0.002894974389118787
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.0031622776601683794,0.0029111622443300207
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.004641588833612777,0.0029275550843817304
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.006812920690579608,0.002941431673493951
7.555555555555556e-08,1e-08,Transport-Permissive,7e-08,0.01,0.002951010052242993
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,1e-06,0.00026289337761454596
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,1.4677992676220705e-06,0.00035549040116491793
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,2.1544346900318822e-06,0.0004970854669625605
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,3.162277660168379e-06,0.0007027207467975652
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,4.641588833612782e-06,0.0009807077234315852
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,6.8129206905796085e-06,0.0013256345494586461
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,9.999999999999999e-06,0.0017147518867897445
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,1.4677992676220675e-05,0.002110618532775062
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,2.1544346900318823e-05,0.0024703249680506608
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,3.1622776601683795e-05,0.0027578316367850714
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,4.641588833612772e-05,0.0029536116138209807
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,6.812920690579608e-05,0.0030576483927613443
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.0001,0.0030858823655898785
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.0001467799267622069,0.0030629513593402077
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.00021544346900318823,0.003014553218293491
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.00031622776601683794,0.002961736513477958
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.00046415888336127773,0.0029181585867442705
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.0006812920690579609,0.002890058709901766
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.001,0.0028779212691833595
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.001467799267622069,0.0028787475122460044
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.002154434690031882,0.0028880790766480967
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.0031622776601683794,0.002901426803151741
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.004641588833612777,0.0029150502711421055
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.006812920690579608,0.002926236192698334
7.555555555555556e-08,1e-08,Transport-Permissive,7.250000000000001e-08,0.01,0.002933265964672335
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,1e-06,0.00026253760374622003
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,1.4677992676220705e-06,0.0003548052206928704
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,2.1544346900318822e-06,0.0004959833214547292
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,3.162277660168379e-06,0.0007014432313237041
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,4.641588833612782e-06,0.0009801326974800606
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,6.8129206905796085e-06,0.0013272183027470928
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,9.999999999999999e-06,0.0017198518261845462
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,1.4677992676220675e-05,0.002119551256328782
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,2.1544346900318823e-05,0.0024818958211454216
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,3.1622776601683795e-05,0.002769689757036072
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,4.641588833612772e-05,0.002963187265879261
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,6.812920690579608e-05,0.00306308865214516
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.0001,0.003086528405628624
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.0001467799267622069,0.003059256990154815
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.00021544346900318823,0.00300759967522607
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.00031622776601683794,0.002952701932853416
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.00046415888336127773,0.002907951835972485
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.0006812920690579609,0.0028791785703635277
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.001,0.0028664935486344134
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.001467799267622069,0.0028666316038732068
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.002154434690031882,0.002874999754498906
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.0031622776601683794,0.0028870863269058397
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.004641588833612777,0.0028992071221282264
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.006812920690579608,0.0029087547994964794
7.555555555555556e-08,1e-08,Transport-Permissive,7.500000000000001e-08,0.01,0.0029141385709293365
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,1e-06,0.00025950320007399346
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,1.4677992676220705e-06,0.0003502419727974359
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,2.1544346900318822e-06,0.0004890459881781139
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,3.162277660168379e-06,0.0006912223094193879
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,4.641588833612782e-06,0.0009659107886748503
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,6.8129206905796085e-06,0.0013085571186554402
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,9.999999999999999e-06,0.0016963841758675213
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,1.4677992676220675e-05,0.002090782173757505
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,2.1544346900318823e-05,0.0024473833546877783
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,3.1622776601683795e-05,0.0027295856411033714
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,4.641588833612772e-05,0.002918673482150013
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,6.812920690579608e-05,0.0030163505676294514
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.0001,0.0030402545384282907
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.0001467799267622069,0.003015919106080878
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.00021544346900318823,0.0029688798820895483
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.00031622776601683794,0.002919267812204315
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.00046415888336127773,0.0028795808579682785
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.0006812920690579609,0.002855064917548611
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.001,0.0028455686364495577
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.001467799267622069,0.002847805641761441
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.002154434690031882,0.002857299850950388
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.0031622776601683794,0.0028697211318561653
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.004641588833612777,0.0028815986354898513
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.006812920690579608,0.002890534189157842
7.555555555555556e-08,1e-08,Transport-Permissive,7.75e-08,0.01,0.0028951262405509
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,1e-06,0.0002538498555128036
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,1.4677992676220705e-06,0.00034186085578552544
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,2.1544346900318822e-06,0.0004763372250432106
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,3.162277660168379e-06,0.0006721366146008263
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,4.641588833612782e-06,0.0009381796889316194
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,6.8129206905796085e-06,0.001269977610558933
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,9.999999999999999e-06,0.001645132220614819
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,1.4677992676220675e-05,0.002025924179417654
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,2.1544346900318823e-05,0.0023696060825443618
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,3.1622776601683795e-05,0.0026417048458911006
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,4.641588833612772e-05,0.002825445785694859
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,6.812920690579608e-05,0.0029235207300350448
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.0001,0.002953218698654424
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.0001467799267622069,0.002938605422970956
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.00021544346900318823,0.002903220383806573
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.00031622776601683794,0.0028653237632419275
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.00046415888336127773,0.002836087712825804
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.0006812920690579609,0.002820086016616913
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.001,0.002817028433257239
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.001467799267622069,0.002823805278091625
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.002154434690031882,0.0028362648764717765
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.0031622776601683794,0.002850435826578576
7.555555555555556e-08,1e-08,Transport-Permissive,8e-08,0.004641588833612777,0.002863182216764084
